"year","region","gender","agegroup","CVD_deaths","cancer_deaths","resp_deaths","overall_deaths","population","CVD_mort_100k","cancer_mort_100k","resp_mort_100k","overall_mort_100k","overall_avg_cost_case","overall_N","CVD_avg_cost_case","CVD_N","cancer_avg_cost_case","cancer_N","resp_avg_cost_case","resp_N","overall_costs_100k","CVD_costs_100k","cancer_costs_100k","resp_costs_100k","overall_hospcases_100k","CVD_hospcases_100k","cancer_hospcases_100k","resp_hospcases_100k","log_overall_costs_100k","log_CVD_costs_100k","log_cancer_costs_100k","log_resp_costs_100k","log_overall_mort_100k","log_CVD_mort_100k","log_cancer_mort_100k","log_resp_mort_100k","overall_costs_sum","CVD_costs_sum","cancer_costs_sum","resp_costs_sum","id"
"2013","MV","Female","30-34",1,2,0,19,45455,2.2,4.4,0,41.8,2025.844,9167,3495.411,180,4122.372,131,1904.738,301,40855597.7296227,1384168.91431086,1188055.7298427,1261304.89055109,20167.1983280167,395.9960400396,288.19711802882,662.193378066219,17.5255544012073,14.140610455625,13.9878286884465,14.047657370457,3.73289633953071,0.78845736036427,1.48160454092422,NA,18570911.948,629173.98,540030.732,573326.138,"3803"
"2013","MV","Female","35-39",1,10,0,21,38532,2.6,25.9,0,54.5,2256.775,5823,3123.14,186,5286.296,184,2066.125,212,34104642.4400498,1507588.60168172,2524339.41658881,1136765.54552061,15112.1146060417,482.7156649019,477.525173881449,550.192048167757,17.3449440749242,14.2260219797746,14.7414899692713,13.9436975470022,3.9982007016692,0.955511445027436,3.25424296870549,NA,13141200.825,580904.04,972678.464,438018.5,"3804"
"2013","MV","Female","40-44",9,22,0,51,47005,19.1,46.8,0,108.5,2689.389,5796,3143.313,383,4762.776,315,2482.26,223,33161788.4139985,2561193.23263483,3191733.73045421,1177627.8693756,12330.6031273269,814.806935432401,670.141474311243,474.417615147325,17.3169088196479,14.7559838143598,14.9760748162949,13.9790126929264,4.68675017298051,2.94968833505258,3.8458832029236,NA,15587698.644,1203888.879,1500274.44,553543.98,"3805"
"2013","MV","Female","45-49",26,48,3,121,65476,39.7,73.3,4.6,184.8,2971.068,9141,4018.467,738,4993.853,741,2871.284,394,41478606.799438,4529336.92650742,5651605.27979718,1727787.1219989,13960.8406133545,1127.13055165251,1131.7123831633,601.747205082778,17.540688353477,15.3260861129061,15.5474501830862,14.3623520274695,5.21927415920758,3.68135118769314,4.29456060889261,1.52605630349505,27158532.588,2965628.646,3700445.073,1131285.896,"3806"
"2013","MV","Female","50-54",40,111,5,220,74224,53.9,149.6,6.7,296.4,3223.837,12390,3737.775,1272,4973.306,1407,3153.559,566,53814588.8526622,6405542.41215779,9427464.89275706,2404767.18312136,16692.7139469713,1713.73140763095,1895.61327872386,762.556585471007,17.8010551566376,15.6726741754663,16.0591377841891,14.6929636514811,5.69170989342193,3.98713047791495,5.00796506554038,1.90210752639692,39943340.43,4754449.8,6997441.542,1784914.394,"3807"
"2013","MV","Female","55-59",42,161,7,298,68177,61.6,236.1,10.3,437.1,3334.743,12839,3835.699,1647,5041.285,1384,2940.373,591,62799427.0457779,9266169.31369817,10233859.5714097,2548895.43834431,18831.8641183977,2415.77071446382,2030.0101207152,866.861258195579,17.9554565079219,16.0418806173688,16.1412123464834,14.7511706618595,6.08016200186927,4.12066187053947,5.46425544409147,2.33214389523559,42814765.377,6317396.253,6977138.44,1737760.443,"3808"
"2013","MV","Female","60-64",78,191,15,368,59432,131.2,321.4,25.2,619.2,3417.35,12941,3702.584,1985,4802.552,1724,3355.182,668,74410967.7446494,12366451.1374344,13931214.9145242,3771136.04792031,21774.4649347153,3339.95154125724,2900.79418495087,1123.97361690672,18.1251139048614,16.3304978105179,16.4496425576402,15.1428868530016,6.42842832227552,4.87672287650999,5.77268645330341,3.22684399451738,44223926.35,7349629.24,8279599.648,2241261.576,"3809"
"2013","MV","Female","65-69",81,181,21,363,38836,208.6,466.1,54.1,934.7,3743.261,10659,4237.591,2083,4709.817,1291,4477.906,538,102738229.990215,22728659.112679,15656539.6719539,6203299.58801112,27446.1839530333,5363.58018333505,3324.23524564837,1385.31259655989,18.4476948548057,16.9391372021255,16.5663992580793,15.6405919000663,6.84022562218854,5.34041854256667,6.1444002033787,3.99083418585244,39899418.999,8826902.053,6080373.747,2409113.428,"3810"
"2013","MV","Female","70-74",279,381,44,912,59275,470.7,642.8,74.2,1538.6,3690.129,21017,4050.654,4707,4651.73,2342,3595.464,998,130840052.624209,32166053.7798397,18379336.4150148,6053602.82075074,35456.7692956558,7940.95318431042,3951.07549557149,1683.67777309152,18.6894861628371,17.2864222239831,16.7267375705956,15.6161641603249,7.33862819102483,6.1542209484071,6.46583363386336,4.30676415017333,77555441.193,19066428.378,10894351.66,3588273.072,"3811"
"2013","MV","Female","75-79",576,426,102,1485,50729,1135.4,839.8,201.1,2927.3,3764.474,23507,4324.292,5808,4510.739,2177,3877.62,1287,174439650.531254,49509132.7169863,19357524.8930592,9837562.2227917,46338.3863273473,11449.0725226202,4291.43093693942,2537.01038853516,18.9770893975618,17.7176677098541,16.7785917852068,16.1017184967492,7.98183577546091,7.03474029073663,6.73316376825009,5.30380229677861,88491490.318,25115487.936,9819878.803,4990496.94,"3812"
"2013","MV","Female","80-84",934,395,114,1878,32303,2891.4,1222.8,352.9,5813.7,3736.673,18488,4232.208,4958,4848.669,1392,3875.925,1268,213861283.54642,64957704.4361205,20893871.3060706,15214292.4805746,57233.0743274618,15348.4196514256,4309.19728817757,3925.33201250658,19.1808381550817,17.9892469150794,16.8549664349881,16.5377458387909,8.66797248020031,7.96949609287434,7.10889859001668,5.86618473068122,69083610.424,20983287.264,6749347.248,4914672.9,"3813"
"2013","MV","Female","85-89",1171,269,114,2119,18578,6303.2,1447.9,613.6,11406,3467.824,11886,3939.165,3236,4317.534,597,3174.444,964,221867564.129616,68614156.2062655,13874301.8516525,16471977.6940467,63978.8997739261,17418.4519323932,3213.47830767575,5188.93314673269,19.2175912038503,18.044009430099,16.4455488993328,16.6171711735149,9.34189481171648,8.74881271993148,7.27786950978738,6.41934325005305,41218556.064,12747137.94,2577567.798,3060164.016,"3814"
"2013","MV","Female","90+",1274,147,105,2043,8402,15163.1,1749.6,1249.7,24315.6,3139.0112114094,5662,3401.16235694635,1454,4086.20541,200,2777.0004375,528,211533938.098072,58858486.8721733,9726744.60842656,17451276.2556534,67388.7169721495,17305.403475363,2380.38562247084,6284.21804332302,19.1698960073983,17.8906465932046,16.0903898255623,16.6749233417981,10.0988733986593,9.62662012378018,7.46714246936256,7.13065880149174,17773081.479,4945290.067,817241.082,1466256.231,"3815"
"2013","SN","Male","<1",1,1,0,47,17898,5.6,5.6,0,262.6,2197.307,23642,10676.32,41,10162.62,8,2510.377,1494,290248810.448095,2445687.33936753,454246.061012404,20954873.3825008,132092.971281707,229.075874399374,44.6977315901218,8347.30137445525,19.4862490801638,14.7098367617799,13.0263943148117,16.8578817969704,5.5706319618687,1.7227665977411,1.7227665977411,NA,51948732.094,437729.12,81300.96,3750503.238,"3816"
"2013","SN","Male","1-14",1,6,2,27,234783,0.4,2.6,0.9,11.5,1913.72470655645,28186,2600.43785885886,333,5169.65,602,1748.2848884694,6357,22974510.3261309,368828.154934557,1325534.3444798,4733667.69996124,12005.1281396012,141.833096944838,256.406980062441,2707.60659843345,16.949895912644,12.8180861097641,14.0973262149601,15.3702108722453,2.4423470353692,-0.916290731874155,0.955511445027436,-0.105360515657826,53940244.579,865945.807,3112129.3,11113847.036,"3817"
"2013","SN","Male","15-19",0,1,0,20,66007,0,1.5,0,30.3,2059.642,6501,2038.718,228,5153.529,144,2156.806,427,20285322.2264305,704209.711091248,1124287.08470314,1395240.14422713,9848.95541381975,345.417910221643,218.158680139985,646.901086248428,16.8254081394574,13.464831475854,13.9326596902603,14.1485771048215,3.41114771251532,NA,0.405465108108164,NA,13389732.642,464827.704,742108.176,920956.162,"3818"
"2013","SN","Male","20-24",3,4,2,59,104796,2.9,3.8,1.9,56.3,2290.61,8152,3336.234,259,4719.224,226,2675.568,594,17818478.4915455,824539.682812321,1017734.09672125,1516553.4867743,7778.92285965113,247.14683766556,215.657086148326,566.815527310203,16.6957465942935,13.6225805493716,13.8330892403244,14.2319508753697,4.03069453514564,1.06471073699243,1.33500106673234,0.641853886172395,18673052.72,864084.606,1066544.624,1589287.392,"3819"
"2013","SN","Male","25-29",0,13,0,85,138436,0,9.4,0,61.4,2429.857,10638,3010.083,396,4890.256,338,2225.845,826,18672035.2841746,861042.552515242,1193986.04987142,1328085.15848479,7684.41734808865,286.052760842555,244.156144355514,596.665607211997,16.7425375231904,13.6658992043898,13.9928078893417,14.0992487323276,4.1174098351531,NA,2.24070968927596,NA,25848818.766,1191992.868,1652906.528,1838547.97,"3820"
"2013","SN","Male","30-34",15,7,1,107,135959,11,5.1,0.7,78.7,2679.079,10996,4313.343,609,5711.395,372,2323.463,841,21667673.8457917,1932072.08570231,1562705.62448974,1437221.79701233,8087.7323310704,447.929155112938,273.611897704455,618.568833251201,16.8913320233018,14.4741036044987,14.2619292516076,14.1782225004107,4.36564315542336,2.39789527279837,1.62924053973028,-0.356674943938732,29459152.684,2626825.887,2124638.94,1954032.383,"3821"
"2013","SN","Male","35-39",20,27,5,143,117309,17,23,4.3,121.9,2715.395,10149,3904.429,648,4993.688,453,2210.129,680,23492267.3068563,2156756.93425057,1928360.70889702,1281135.90602597,8651.51011431348,552.387284863054,386.159629695931,579.665669300736,16.9721818741932,14.5841162320724,14.4721808263304,14.0632576689484,4.80320103648723,2.83321334405622,3.13549421592915,1.45861502269952,27558543.855,2530069.992,2262140.664,1502887.72,"3822"
"2013","SN","Male","40-44",49,60,3,259,135248,36.2,44.4,2.2,191.5,2898.526,14682,4004.448,1280,5139.631,823,2484.109,852,31465277.6617769,3789847.86466343,3127525.96193659,1564874.0595055,10855.6133916953,946.409558736543,608.511770968887,629.953862534012,17.2643951993688,15.1478364350032,14.9557528224675,14.2633159055588,5.2548878086207,3.58905911883173,3.79323946943818,0.78845736036427,42556158.732,5125693.44,4229916.313,2116460.868,"3823"
"2013","SN","Male","45-49",140,140,13,555,159254,87.9,87.9,8.2,348.5,3248.172,21688,4329.933,2672,5260.931,1631,3318.368,1117,44235218.1646929,7264860.52218469,5387983.00890401,2327487.57079885,13618.496238713,1677.82284903362,1024.15009984051,701.395255378201,17.6050318208349,15.7985596562041,15.4996816630004,14.6602999479682,5.85363823020058,4.47619980469113,4.47619980469113,2.10413415427021,70446354.336,11569580.976,8580578.461,3706617.056,"3824"
"2013","SN","Male","50-54",225,311,19,961,163186,137.9,190.6,11.6,588.9,3599.083,30118,4667.242,4609,5159.506,3133,3991.06,1540,66425540.0549067,13182085.704656,9905710.23126984,3766396.87228071,18456.2401186376,2824.38444474403,1919.8950890395,943.708406358389,18.011592179873,16.3943693222165,16.1086219398622,15.141629365621,6.37825638995052,4.92652878479926,5.2501769912201,2.45100509811232,108397181.794,21511318.378,16164732.298,6146232.4,"3825"
"2013","SN","Male","55-59",347,498,58,1357,148468,233.7,335.4,39.1,914,3823.643,36572,4909.507,6684,4820.338,4911,3925.434,1918,94187482.6871784,22102503.4270011,15944634.4788102,5071114.59169653,24632.9175310505,4501.98022469488,3307.78349543336,1291.86087237654,18.3607978505387,16.9112014373125,16.5846329342884,15.4390711919773,6.81783057145415,5.45403824154481,5.81532384938911,3.66612246699132,139838271.796,32815144.788,23672679.918,7528982.412,"3826"
"2013","SN","Male","60-64",563,784,83,1947,142231,395.8,551.2,58.4,1368.9,4000.896,43748,5003.921,8800,4854.125,6753,3961.56,2456,123061216.055572,30959850.3842341,23046949.065253,6840696.72574896,30758.414129128,6187.11813880237,4747.91008992414,1726.76842601121,18.6281924810381,17.2482017741235,16.9530439570521,15.7384001449009,7.22176277660147,5.98090903316847,6.31209771969945,4.06731588983418,175031198.208,44034504.8,32779906.125,9729591.36,"3827"
"2013","SN","Male","65-69",606,791,99,1948,101543,596.8,779,97.5,1918.4,4120.791,37166,5117.677,7944,4643.108,6286,4093.082,2322,150826072.014811,40037054.3395409,28743071.2978738,9359715.98633091,36601.2428232374,7823.28668642841,6190.48088002127,2286.71597254365,18.831637889939,17.5053159417615,17.173907297828,16.0519255046527,7.55924678427325,6.39158204888955,6.65801104587075,4.5798523780038,153153318.306,40654826.088,29186576.888,9504136.404,"3828"
"2013","SN","Male","70-74",1119,1293,215,3369,131555,850.6,982.9,163.4,2560.9,4133.81,58890,5301.438,13387,4323.227,9964,4258.397,3822,185048132.644141,53947284.7903918,32744201.15389,12371702.5837102,44764.5471475809,10175.9720269089,7574.01847136179,2905.24875527346,19.0361265256574,17.8035179201423,17.3042364403645,16.3309223730308,7.84811403818999,6.74594198281953,6.89050738557258,5.0962011824259,243440070.9,70970350.506,43076633.828,16275593.334,"3829"
"2013","SN","Male","75-79",1723,1508,327,4428,97376,1769.4,1548.6,335.8,4547.3,4159.671,53845,5365.161,13018,4288.687,8266,4275.03,3794,230013026.818723,71725749.5666283,36405568.8691259,16656531.1986526,55295.9661518239,13368.7972395662,8488.74465987512,3896.23726585606,19.2536465036259,18.0883603703401,17.4102323118151,16.6283129616586,8.42228892921621,7.47839578504929,7.34510657595262,5.81651574464344,223977484.995,69843665.898,35450286.742,16219463.82,"3830"
"2013","SN","Male","80-84",2079,1123,368,4504,53615,3877.6,2094.6,686.4,8400.6,4032.551,35365,4936.679,8978,4225.69,4554,3594.615,3104,265991170.595915,82666239.0413131,35892552.9422736,20810752.5132892,65961.0183717243,16745.3138114334,8493.89163480369,5789.42460132426,19.3989736729466,18.2303218425604,17.3960403930062,16.8509803588544,9.03605841085193,8.26297168453117,7.64711788333905,6.53146054817375,142611166.115,44321504.062,19243792.26,11157684.96,"3831"
"2013","SN","Male","85-89",1702,635,258,3286,23579,7218.3,2693.1,1094.2,13936.1,3642.008,17286,4416.764,4218,3879.023,1738,3439.935,1753,266999237.830273,79010604.995971,28592145.4429789,25574477.5223716,73310.9970736673,17888.7993553586,7370.96568980873,7434.58161923746,19.4027563617922,18.1850926418772,17.1686426032101,17.0571054403605,9.5422378747267,8.88437474709879,7.89844822543075,6.99777878162973,62955750.288,18629910.552,6741741.974,6030206.055,"3832"
"2013","SN","Female","<1",0,0,1,43,16856,0,0,5.9,255.1,2095.583,20815,3513.898,38,7234.789,10,2398.389,1009,258777646.802326,792169.696250593,429211.497389654,14356754.2774086,123487.185571903,225.439012814428,59.3260560037969,5985.9990507831,19.3714797443813,13.5825309107882,12.9697050773334,16.4797310707867,5.54165562514777,NA,NA,1.77495235091167,43619560.145,133528.124,72347.89,2419974.501,"3833"
"2013","SN","Female","1-14",1,3,1,19,223529,0.4,1.3,0.4,8.5,1879.0621334797,22318,2050.83150920245,326,5460.64835016835,297,1742.96253471196,4739,18761283.186969,299098.135812355,725549.06074827,3695224.98288813,9984.38681334413,145.842373920162,132.8686658107,2120.0828527842,16.7473058993614,12.6085270119418,13.4946839723808,15.1225519989785,2.14006616349627,-0.916290731874155,0.262364264467491,-0.916290731874155,41936908.695,668571.072,1621812.56,8259899.452,"3834"
"2013","SN","Female","15-19",0,3,0,13,63415,0,4.7,0,20.5,1786.873,9091,2229.67,288,4514.254,113,1823.786,530,25616119.9132697,1012607.36418828,804400.696995979,1524255.42852637,14335.724986202,454.151226050619,178.191279665694,835.764409051486,17.058732395394,13.8280391110456,13.5978528033596,14.2370166052047,3.02042488614436,NA,1.54756250871601,NA,16244462.443,642144.96,510110.702,966606.58,"3835"
"2013","SN","Female","20-24",1,6,1,23,97458,1,6.2,1,23.6,1897.968,14375,3521.924,230,5479.964,115,2027.774,697,27994920.8889983,831170.883867923,646633.27792485,1450223.15048534,14749.9435654333,235.999097046933,117.999548523467,715.179872355271,17.1475336548636,13.6305906891208,13.3795346089634,14.1872279994423,3.16124671203156,0,1.82454929205105,0,27283290,810042.52,630195.86,1413358.478,"3836"
"2013","SN","Female","25-29",3,4,0,25,124378,2.4,3.2,0,20.1,1893.529,25009,3126.853,286,4628.913,235,2016.198,806,38073667.9806718,719001.718953513,874587.591857081,1306545.84251234,20107.2536943832,229.944202350898,188.940166267346,648.024570261622,17.4550334720409,13.4856190274563,13.68150773064,14.0828974513581,3.00071981506503,0.8754687373539,1.16315080980568,NA,47355266.761,894279.958,1087794.555,1625055.588,"3837"
"2013","SN","Female","30-34",2,12,0,37,120130,1.7,10,0,30.8,1998.525,24100,2761.047,369,5727.324,355,2110.846,715,40093609.0069092,848103.174061433,1692499.80854075,1256351.36102556,20061.5999334055,307.167235494881,295.51319403979,595.188545742113,17.5067275031887,13.6507575748984,14.3417171706464,14.0437223329281,3.42751468997953,0.53062825106217,2.30258509299405,NA,48164452.5,1018826.343,2033200.02,1509254.89,"3838"
"2013","SN","Female","35-39",8,20,0,61,103565,7.7,19.3,0,58.9,2218.15,15276,3156.479,473,4749.544,478,2104.696,587,32718060.5416888,1441620.78597982,2192132.50808671,1192928.64577801,14750.1569062907,456.718003186405,461.545889055183,566.793800994544,17.3034377935438,14.1812785844197,14.6003853759925,13.9919218885436,4.07584109065754,2.04122032885964,2.96010509591084,NA,33884459.4,1493014.567,2270282.032,1235456.552,"3839"
"2013","SN","Female","40-44",15,54,4,115,120925,12.4,44.6,3.3,95.1,2706.62,13951,3678.149,843,4461.976,928,2540.581,550,31226012.5036179,2564134.46929915,3424199.89911102,1155525.78044242,11536.9030390738,697.126317965681,767.417820963407,454.827372338226,17.2567620395068,14.757131540772,15.0463783962893,13.9600660195186,4.55492896955134,2.51769647261099,3.79773385902602,1.19392246847243,37760055.62,3100679.607,4140713.728,1397319.55,"3840"
"2013","SN","Female","45-49",29,108,4,223,150880,19.2,71.6,2.7,147.8,2896.593,19784,3568.176,1507,4509.116,1767,2486.78,762,37981306.9406151,3563919.16224814,5280758.19989396,1255916.19830329,13112.4072110286,998.806998939555,1171.12937433722,505.037115588547,17.4526046740416,15.086371385567,15.4795802438379,14.0433759026882,4.9958600085141,2.95491027903374,4.2710950739666,0.993251773010283,57306195.912,5377241.232,7967607.972,1894926.36,"3841"
"2013","SN","Female","50-54",59,218,18,414,159784,36.9,136.4,11.3,259.1,3120.894,25198,3771.518,2343,4524.503,2527,3230.834,1048,49216621.8219596,5530382.68787864,7155546.91395884,2119056.99694588,15770.0395533971,1466.35457868122,1581.51003855204,655.885445351224,17.7117419663166,15.5257675732522,15.7833984060611,14.5664817349283,5.55721408756806,3.60821155104648,4.91559174540936,2.42480272571829,78640287.012,8836666.674,11433419.081,3385914.032,"3842"
"2013","SN","Female","55-59",107,280,14,552,151899,70.4,184.3,9.2,363.4,3310.947,27449,3679.513,3169,4636.149,3297,3484.057,1266,59830666.5633085,7676401.22515619,10062859.6982205,2903782.22503111,18070.5600431866,2086.25468238764,2170.5212015879,833.448541465052,17.9070289062587,15.8536614048266,16.1243619464771,14.8815246607344,5.89550415596207,4.254193263164,5.21656486467578,2.21920348405499,90882184.203,11660376.697,15285383.253,4410816.162,"3843"
"2013","SN","Female","60-64",176,396,43,810,150838,116.7,262.6,28.5,537,3539.355,31186,3905.592,4369,4929.686,3918,3633.622,1449,73176735.9882788,11312488.5294157,12804803.6622071,3490578.15537199,20675.1614314695,2896.48497063074,2597.48869648232,960.633262175314,18.1083881140501,16.2414178530155,16.3653309445976,15.0655779410235,6.28599809450886,4.75960653929251,5.5706319618687,3.3499040872746,110378325.03,17063531.448,19314509.748,5265118.278,"3844"
